"gene_id","symbol","name","kegg"
"52172","D4Ertd264e","DNA segment, Chr 4, ERATO Doi 264, expressed","NA"
"52173","D9Ertd133e","DNA segment, Chr 9, ERATO Doi 133, expressed","NA"
"52174","Tmem222","transmembrane protein 222","NA"
"52175","DXErtd242e","DNA segment, Chr X, ERATO Doi 242, expressed","NA"
"52176","D8Ertd124e","DNA segment, Chr 8, ERATO Doi 124, expressed","NA"
"52177","D4Ertd151e","DNA segment, Chr 4, ERATO Doi 151, expressed","NA"
"52179","D9Ertd256e","DNA segment, Chr 9, ERATO Doi 256, expressed","NA"
"52181","D5Ertd163e","DNA segment, Chr 5, ERATO Doi 163, expressed","NA"
"52182","D1Ertd148e","DNA segment, Chr 1, ERATO Doi 148, expressed","NA"
"52183","D5Ertd255e","DNA segment, Chr 5, ERATO Doi 255, expressed","NA"
"52184","Odf2l","outer dense fiber of sperm tails 2-like","NA"
"52186","D8Ertd158e","DNA segment, Chr 8, ERATO Doi 158, expressed","NA"
"52187","Rragd","Ras-related GTP binding D","NA"
"52189","D1Ertd228e","DNA segment, Chr 1, ERATO Doi 228, expressed","NA"
"52190","D3Ertd258e","DNA segment, Chr 3, ERATO Doi 258, expressed","NA"
"52193","D15Ertd50e","DNA segment, Chr 15, ERATO Doi 50, expressed","NA"
"52194","D5Ertd102e","DNA segment, Chr 5, ERATO Doi 102, expressed","NA"
"52195","D8Ertd252e","DNA segment, Chr 8, ERATO Doi 252, expressed","NA"
"52196","D7Ertd187e","DNA segment, Chr 7, ERATO Doi 187, expressed","NA"
"52197","DXErtd223e","DNA segment, Chr X, ERATO Doi 223, expressed","NA"
"52198","D3Ertd270e","DNA segment, Chr 3, ERATO Doi 270, expressed","NA"
"52199","D8Ertd107e","DNA segment, Chr 8, ERATO Doi 107, expressed","NA"
"52201","D1Ertd273e","DNA segment, Chr 1, ERATO Doi 273, expressed","NA"
"52202","Rbm34","RNA binding motif protein 34","NA"
"52203","D9Ertd306e","DNA segment, Chr 9, ERATO Doi 306, expressed","NA"
"52204","D6Ertd234e","DNA segment, Chr 6, ERATO Doi 234, expressed","NA"
"52205","D4Ertd179e","DNA segment, Chr 4, ERATO Doi 179, expressed","NA"
"52206","Anapc4","anaphase promoting complex subunit 4","04110; 04114; 04120; 04914"
"52207","D1Ertd309e","DNA segment, Chr 1, ERATO Doi 309, expressed","NA"
"52208","D9Ertd292e","DNA segment, Chr 9, ERATO Doi 292, expressed","NA"
"52211","D3Ertd246e","DNA segment, Chr 3, ERATO Doi 246, expressed","NA"
"52212","D9Ertd167e","DNA segment, Chr 9, ERATO Doi 167, expressed","NA"
"52213","D4Ertd100e","DNA segment, Chr 4, ERATO Doi 100, expressed","NA"
"52222","D7Ertd128e","DNA segment, Chr 7, ERATO Doi 128, expressed","NA"
"52223","D6Ertd160e","DNA segment, Chr 6, ERATO Doi 160, expressed","NA"
"52224","D5Ertd215e","DNA segment, Chr 5, ERATO Doi 215, expressed","NA"
"52225","D4Ertd103e","DNA segment, Chr 4, ERATO Doi 103, expressed","NA"
"52228","D1Ertd230e","DNA segment, Chr 1, ERATO Doi 230, expressed","NA"
"52230","D5Ertd121e","DNA segment, Chr 5, ERATO Doi 121, expressed","NA"
"52231","Ankzf1","ankyrin repeat and zinc finger domain containing 1","NA"
"52232","D3Ertd207e","DNA segment, Chr 3, ERATO Doi 207, expressed","NA"
"52234","D7Ertd183e","DNA segment, Chr 7, ERATO Doi 183, expressed","NA"
"52235","D9Ertd305e","DNA segment, Chr 9, ERATO Doi 305, expressed","NA"
"52238","D15Ertd30e","DNA segment, Chr 15, ERATO Doi 30, expressed","NA"
"52243","D3Ertd229e","DNA segment, Chr 3, ERATO Doi 229, expressed","NA"
"52244","D5Ertd159e","DNA segment, Chr 5, ERATO Doi 159, expressed","NA"
"52245","Commd2","COMM domain containing 2","NA"
"52246","D1Ertd291e","DNA segment, Chr 1, ERATO Doi 291, expressed","NA"
"52247","D5Ertd236e","DNA segment, Chr 5, ERATO Doi 236, expressed","NA"
"52249","D5Ertd301e","DNA segment, Chr 5, ERATO Doi 301, expressed","NA"
"52250","Reep1","receptor accessory protein 1","NA"
"52252","D3Ertd162e","DNA segment, Chr 3, ERATO Doi 162, expressed","NA"
"52259","D9Ertd334e","DNA segment, Chr 9, ERATO Doi 334, expressed","NA"
"52260","D4Ertd279e","DNA segment, Chr 4, ERATO Doi 279, expressed","NA"
"52261","D8Ertd268e","DNA segment, Chr 8, ERATO Doi 268, expressed","NA"
"52262","D7Ertd312e","DNA segment, Chr 7, ERATO Doi 312, expressed","NA"
"52263","D1Ertd475e","DNA segment, Chr 1, ERATO Doi 475, expressed","NA"
"52268","D5Ertd422e","DNA segment, Chr 5, ERATO Doi 422, expressed","NA"
"52274","D8Ertd381e","DNA segment, Chr 8, ERATO Doi 381, expressed","NA"
"52275","D7Ertd316e","DNA segment, Chr 7, ERATO Doi 316, expressed","NA"
"52276","Cdca8","cell division cycle associated 8","NA"
"52278","D1Ertd185e","DNA segment, Chr 1, ERATO Doi 185, expressed","NA"
"52281","D9Ertd382e","DNA segment, Chr 9, ERATO Doi 382, expressed","NA"
"52282","D9Ertd356e","DNA segment, Chr 9, ERATO Doi 356, expressed","NA"
"52285","D6Ertd474e","DNA segment, Chr 6, ERATO Doi 474, expressed","NA"
"52292","D5Ertd470e","DNA segment, Chr 5, ERATO Doi 470, expressed","NA"
"52293","D7Ertd351e","DNA segment, Chr 7, ERATO Doi 351, expressed","NA"
"52296","D1Ertd399e","DNA segment, Chr 1, ERATO Doi 399, expressed","NA"
"52297","D5Ertd440e","DNA segment, Chr 5, ERATO Doi 440, expressed","NA"
"52298","D8Ertd323e","DNA segment, Chr 8, ERATO Doi 323, expressed","NA"
"52299","D9Ertd338e","DNA segment, Chr 9, ERATO Doi 338, expressed","NA"
"52302","D4Ertd335e","DNA segment, Chr 4, ERATO Doi 335, expressed","NA"
"52303","D1Ertd218e","DNA segment, Chr 1, ERATO Doi 218, expressed","NA"
"52305","D1Ertd259e","DNA segment, Chr 1, ERATO Doi 259, expressed","NA"
"52307","D9Ertd241e","DNA segment, Chr 9, ERATO Doi 241, expressed","NA"
"52308","D4Ertd361e","DNA segment, Chr 4, ERATO Doi 361, expressed","NA"
"52310","D7Ertd344e","DNA segment, Chr 7, ERATO Doi 344, expressed","NA"
"52312","D9Ertd341e","DNA segment, Chr 9, ERATO Doi 341, expressed","NA"
"52316","D6Ertd318e","DNA segment, Chr 6, ERATO Doi 318, expressed","NA"
"52317","D7Ertd388e","DNA segment, Chr 7, ERATO Doi 388, expressed","NA"
"52318","D1Ertd448e","DNA segment, Chr 1, ERATO Doi 448, expressed","NA"
"52320","D6Ertd469e","DNA segment, Chr 6, ERATO Doi 469, expressed","NA"
"52323","Klhl7","kelch-like 7 (Drosophila)","NA"
"52325","D7Ertd413e","DNA segment, Chr 7, ERATO Doi 413, expressed","NA"
"52326","D1Ertd408e","DNA segment, Chr 1, ERATO Doi 408, expressed","NA"
"52331","Stbd1","starch binding domain 1","NA"
"52333","D7Ertd523e","DNA segment, Chr 7, ERATO Doi 523, expressed","NA"
"52334","D7Ertd481e","DNA segment, Chr 7, ERATO Doi 481, expressed","NA"
"52335","Atxn1l","ataxin 1-like","NA"
"52336","D5Ertd525e","DNA segment, Chr 5, ERATO Doi 525, expressed","NA"
"52338","D8Ertd563e","DNA segment, Chr 8, ERATO Doi 563, expressed","NA"
"52339","D8Ertd572e","DNA segment, Chr 8, ERATO Doi 572, expressed","NA"
"52340","D4Ertd513e","DNA segment, Chr 4, ERATO Doi 513, expressed","NA"
"52341","D4Ertd571e","DNA segment, Chr 4, ERATO Doi 571, expressed","NA"
"52343","D6Ertd490e","DNA segment, Chr 6, ERATO Doi 490, expressed","NA"
"52344","D4Ertd199e","DNA segment, Chr 4, ERATO Doi 199, expressed","NA"
"52346","D2Ertd501e","DNA segment, Chr 2, ERATO Doi 501, expressed","NA"
"52347","D1Ertd564e","DNA segment, Chr 1, ERATO Doi 564, expressed","NA"
"52348","Vps37a","vacuolar protein sorting 37A (yeast)","04144"
"52349","D7Ertd526e","DNA segment, Chr 7, ERATO Doi 526, expressed","NA"
"52350","D5Ertd521e","DNA segment, Chr 5, ERATO Doi 521, expressed","NA"
"52355","DXErtd573e","DNA segment, Chr X, ERATO Doi 573, expressed","NA"
"52356","D1Ertd507e","DNA segment, Chr 1, ERATO Doi 507, expressed","NA"
"52357","Wwc2","WW, C2 and coiled-coil domain containing 2","NA"
"52358","D1Ertd576e","DNA segment, Chr 1, ERATO Doi 576, expressed","NA"
"52359","D7Ertd495e","DNA segment, Chr 7, ERATO Doi 495, expressed","NA"
"52360","D8Ertd362e","DNA segment, Chr 8, ERATO Doi 362, expressed","NA"
"52361","D9Ertd496e","DNA segment, Chr 9, ERATO Doi 496, expressed","NA"
"52363","D9Ertd596e","DNA segment, Chr 9, ERATO Doi 596, expressed","NA"
"52365","D7Ertd558e","DNA segment, Chr 7, ERATO Doi 558, expressed","NA"
"52366","D8Ertd503e","DNA segment, Chr 8, ERATO Doi 503, expressed","NA"
"52367","D8Ertd575e","DNA segment, Chr 8, ERATO Doi 575, expressed","NA"
"52370","D6Ertd456e","DNA segment, Chr 6, ERATO Doi 456, expressed","NA"
"52372","D6Ertd527e","DNA segment, Chr 6, ERATO Doi 527, expressed","NA"
"52377","Rcn3","reticulocalbin 3, EF-hand calcium binding domain","NA"
"52379","D4Ertd669e","DNA segment, Chr 4, ERATO Doi 669, expressed","NA"
"52381","D5Ertd566e","DNA segment, Chr 5, ERATO Doi 566, expressed","NA"
"52382","D8Ertd674e","DNA segment, Chr 8, ERATO Doi 674, expressed","NA"
"52383","D1Ertd646e","DNA segment, Chr 1, ERATO Doi 646, expressed","NA"
"52386","D1Ertd702e","DNA segment, Chr 1, ERATO Doi 702, expressed","NA"
"52387","D5Ertd700e","DNA segment, Chr 5, ERATO Doi 700, expressed","NA"
"52389","Gpr123","G protein-coupled receptor 123","NA"
"52392","D1Ertd622e","DNA segment, Chr 1, ERATO Doi 622, expressed","NA"
"52393","D7Ertd677e","DNA segment, Chr 7, ERATO Doi 677, expressed","NA"
"52397","Zfp644","zinc finger protein 644","NA"
"52398","Sept11","septin 11","NA"
"52399","D7Ertd685e","DNA segment, Chr 7, ERATO Doi 685, expressed","NA"
"52400","D7Ertd602e","DNA segment, Chr 7, ERATO Doi 602, expressed","NA"
"52401","D5Ertd615e","DNA segment, Chr 5, ERATO Doi 615, expressed","NA"
"52403","D4Ertd628e","DNA segment, Chr 4, ERATO Doi 628, expressed","NA"
"52408","D7Ertd807e","DNA segment, Chr 7, ERATO Doi 807, expressed","NA"
"52409","D5Ertd798e","DNA segment, Chr 5, ERATO Doi 798, expressed","NA"
"52410","D8Ertd769e","DNA segment, Chr 8, ERATO Doi 769, expressed","NA"
"52412","D9Ertd788e","DNA segment, Chr 9, ERATO Doi 788, expressed","NA"
"52414","D2Ertd742e","DNA segment, Chr 2, ERATO Doi 742, expressed","NA"
"52415","D4Ertd639e","DNA segment, Chr 4, ERATO Doi 639, expressed","NA"
"52419","D7Ertd783e","DNA segment, Chr 7, ERATO Doi 783, expressed","NA"
"52421","D4Ertd681e","DNA segment, Chr 4, ERATO Doi 681, expressed","NA"
"52423","D8Ertd620e","DNA segment, Chr 8, ERATO Doi 620, expressed","NA"
"52427","D4Ertd111e","DNA segment, Chr 4, ERATO Doi 111, expressed","NA"
"52428","Rhpn2","rhophilin, Rho GTPase binding protein 2","NA"
"52430","Echdc2","enoyl Coenzyme A hydratase domain containing 2","NA"
"52431","D9Ertd815e","DNA segment, Chr 9, ERATO Doi 815, expressed","NA"
"52432","Ppp2r2d","protein phosphatase 2, regulatory subunit B, delta isoform","03015; 04530; 05142; 05160"
"52433","D2Ertd337e","DNA segment, Chr 2, ERATO Doi 337, expressed","NA"
"52440","Tax1bp1","Tax1 (human T cell leukemia virus type I) binding protein 1","NA"
"52443","Mrpl48","mitochondrial ribosomal protein L48","NA"
"52444","D4Ertd804e","DNA segment, Chr 4, ERATO Doi 804, expressed","NA"
"52448","D14Rp4e","DNA segment, Chr 14, Roswell Park-4, expressed","NA"
"52449","D11Ggc3e","DNA segment, Chr 11, G. Consalez 3, expressed","NA"
"52450","D10Ggc2e","DNA segment, Chr 10, G. Consalez 2, expressed","NA"
"52451","D15Ggc3e","DNA segment, Chr 15, G. Consalez 3, expressed","NA"
"52452","D16Ggc2e","DNA segment, Chr 16, G. Consalez 2, expressed","NA"
"52453","D14Ertd24e","DNA segment, Chr 14, ERATO Doi 24, expressed","NA"
"52455","D11Ertd49e","DNA segment, Chr 11, ERATO Doi 49, expressed","NA"
"52458","D15Ertd55e","DNA segment, Chr 15, ERATO Doi 55, expressed","NA"
"52461","D13Ertd94e","DNA segment, Chr 13, ERATO Doi 94, expressed","NA"
"52462","D10Ertd43e","DNA segment, Chr 10, ERATO Doi 43, expressed","NA"
"52463","Tet1","tet methylcytosine dioxygenase 1","NA"
"52464","D16Ertd88e","DNA segment, Chr 16, ERATO Doi 88, expressed","NA"
"52466","Slc46a1","solute carrier family 46, member 1","04977"
"52467","D11Ertd72e","DNA segment, Chr 11, ERATO Doi 72, expressed","NA"
"52468","Ctdsp2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2","NA"
"52469","Ccdc56","coiled-coil domain containing 56","NA"
"52471","D13Ertd37e","DNA segment, Chr 13, ERATO Doi 37, expressed","NA"
"52473","D11Ertd80e","DNA segment, Chr 11, ERATO Doi 80, expressed","NA"
"52474","D14Ertd16e","DNA segment, Chr 14, ERATO Doi 16, expressed","NA"
"52475","D13Ertd42e","DNA segment, Chr 13, ERATO Doi 42, expressed","NA"
"52477","Angel2","angel homolog 2 (Drosophila)","NA"
"52478","D6Ertd131e","DNA segment, Chr 6, ERATO Doi 131, expressed","NA"
"52480","D7Ertd715e","DNA segment, Chr 7, ERATO Doi 715, expressed","NA"
"52481","D7Ertd758e","DNA segment, Chr 7, ERATO Doi 758, expressed","NA"
"52482","D10Ggc3e","DNA segment, Chr 10, G. Consalez 3, expressed","NA"
"52483","D0Wsu1e","DNA segment, Wayne State University-1, expressed","NA"
"52485","D5Ertd505e","DNA segment, Chr 5, ERATO Doi 505, expressed","NA"
"52486","D19Rp19e","DNA segment, Chr 19, Roswell Park 19, expressed","NA"
"52487","D7Arn1e","DNA segment, Chr 7, Norman Arnheim 1, expressed","NA"
"52490","D18Ertd289e","DNA segment, Chr 18, ERATO Doi 289, expressed","NA"
"52492","D18Ertd232e","DNA segment, Chr 18, ERATO Doi 232, expressed","NA"
"52493","D14Ertd170e","DNA segment, Chr 14, ERATO Doi 170, expressed","NA"
"52494","D12Ertd129e","DNA segment, Chr 12, ERATO Doi 129, expressed","NA"
"52495","D12Ertd208e","DNA segment, Chr 12, ERATO Doi 208, expressed","NA"
"52496","D15Ertd136e","DNA segment, Chr 15, ERATO Doi 136, expressed","NA"
"52498","D15Ertd180e","DNA segment, Chr 15, ERATO Doi 180, expressed","NA"
"52502","Carhsp1","calcium regulated heat stable protein 1","NA"
"52504","Cenpo","centromere protein O","NA"
"52505","D13Ertd463e","DNA segment, Chr 13, ERATO Doi 463, expressed","NA"
"52508","D14Ertd574e","DNA segment, Chr 14, ERATO Doi 574, expressed","NA"
"52510","D15Ertd529e","DNA segment, Chr 15, ERATO Doi 529, expressed","NA"
"52511","D18Ertd201e","DNA segment, Chr 18, ERATO Doi 201, expressed","NA"
"52512","D14Ertd670e","DNA segment, Chr 14, ERATO Doi 670, expressed","NA"
"52513","Ddx56","DEAD (Asp-Glu-Ala-Asp) box polypeptide 56","NA"
"52519","D18Ertd693e","DNA segment, Chr 18, ERATO Doi 693, expressed","NA"
"52521","Zfp622","zinc finger protein 622","NA"
"52524","D14Ertd725e","DNA segment, Chr 14, ERATO Doi 725, expressed","NA"
"52525","D16Ertd780e","DNA segment, Chr 16, ERATO Doi 780, expressed","NA"
"52526","D6Mm3e","DNA segment, Chr 6, Miriam Meisler 3, expressed","NA"
"52527","D6Mm4e","DNA segment, Chr 6, Miriam Meisler 4, expressed","NA"
"52528","D17Rp11e","DNA segment, Chr 17, Roswell Park 11, expressed","NA"
"52530","Nhp2","NHP2 ribonucleoprotein homolog (yeast)","03008"
"52531","D13Ertd224e","DNA segment, Chr 13, ERATO Doi 224, expressed","NA"
"52532","D12Ertd123e","DNA segment, Chr 12, ERATO Doi 123, expressed","NA"
"52534","D10Ertd140e","DNA segment, Chr 10, ERATO Doi 140, expressed","NA"
"52535","Mettl17","methyltransferase like 17","NA"
"52536","D13Ertd219e","DNA segment, Chr 13, ERATO Doi 219, expressed","NA"
"52537","D18Ertd155e","DNA segment, Chr 18, ERATO Doi 155, expressed","NA"
"52538","Acaa2","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)","00062; 00071; 00280; 01100"
"52540","D13Ertd104e","DNA segment, Chr 13, ERATO Doi 104, expressed","NA"
"52542","D15Ertd154e","DNA segment, Chr 15, ERATO Doi 154, expressed","NA"
"52543","D18Ertd169e","DNA segment, Chr 18, ERATO Doi 169, expressed","NA"
"52544","D15Ertd181e","DNA segment, Chr 15, ERATO Doi 181, expressed","NA"
"52545","D12Ertd216e","DNA segment, Chr 12, ERATO Doi 216, expressed","NA"
"52546","D12Ertd247e","DNA segment, Chr 12, ERATO Doi 247, expressed","NA"
"52548","D13Ertd150e","DNA segment, Chr 13, ERATO Doi 150, expressed","NA"
"52549","D13Ertd212e","DNA segment, Chr 13, ERATO Doi 212, expressed","NA"
"52550","D15Ertd271e","DNA segment, Chr 15, ERATO Doi 271, expressed","NA"
"52551","Sgta","small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha","NA"
"52552","Parp8","poly (ADP-ribose) polymerase family, member 8","NA"
"52554","D11Ertd134e","DNA segment, Chr 11, ERATO Doi 134, expressed","NA"
"52558","D10Ertd284e","DNA segment, Chr 10, ERATO Doi 284, expressed","NA"
"52559","D15Ertd244e","DNA segment, Chr 15, ERATO Doi 244, expressed","NA"
"52561","D13Ertd205e","DNA segment, Chr 13, ERATO Doi 205, expressed","NA"
"52563","Cdc23","CDC23 (cell division cycle 23, yeast, homolog)","04110; 04114; 04120; 04914"
"52564","D10Ertd126e","DNA segment, Chr 10, ERATO Doi 126, expressed","NA"
"52565","D12Ertd125e","DNA segment, Chr 12, ERATO Doi 125, expressed","NA"
"52566","D11Ertd142e","DNA segment, Chr 11, ERATO Doi 142, expressed","NA"
"52570","Ccdc69","coiled-coil domain containing 69","NA"
"52572","D11Ertd379e","DNA segment, Chr 11, ERATO Doi 379, expressed","NA"
"52574","D11Ertd326e","DNA segment, Chr 11, ERATO Doi 326, expressed","NA"
"52575","Rg9mtd1","RNA (guanine-9-) methyltransferase domain containing 1","NA"
"52576","D13Ertd376e","DNA segment, Chr 13, ERATO Doi 376, expressed","NA"
"52583","D15Ertd320e","DNA segment, Chr 15, ERATO Doi 320, expressed","NA"
"52585","Dhrs1","dehydrogenase/reductase (SDR family) member 1","NA"
"52586","D13Ertd311e","DNA segment, Chr 13, ERATO Doi 311, expressed","NA"
"52587","D13Ertd476e","DNA segment, Chr 13, ERATO Doi 476, expressed","NA"
"52588","Tspan14","tetraspanin 14","NA"
"52589","Ncald","neurocalcin delta","NA"
"52590","D13Ertd297e","DNA segment, Chr 13, ERATO Doi 297, expressed","NA"
"52592","Brms1l","breast cancer metastasis-suppressor 1-like","NA"
"52593","D18Ertd390e","DNA segment, Chr 18, ERATO Doi 390, expressed","NA"
"52594","D11Ertd437e","DNA segment, Chr 11, ERATO Doi 437, expressed","NA"
"52595","D15Ertd430e","DNA segment, Chr 15, ERATO Doi 430, expressed","NA"
"52604","D13Ertd324e","DNA segment, Chr 13, ERATO Doi 324, expressed","NA"
"52607","D10Ertd447e","DNA segment, Chr 10, ERATO Doi 447, expressed","NA"
"52609","Cbx7","chromobox homolog 7","NA"
"52612","D13Ertd332e","DNA segment, Chr 13, ERATO Doi 332, expressed","NA"
"52614","Emr4","EGF-like module containing, mucin-like, hormone receptor-like sequence 4","NA"
"52615","Suz12","suppressor of zeste 12 homolog (Drosophila)","NA"
"52616","D14Ertd426e","DNA segment, Chr 14, ERATO Doi 426, expressed","NA"
"52617","D16Ertd550e","DNA segment, Chr 16, ERATO Doi 550, expressed","NA"
"52622","D15Ertd556e","DNA segment, Chr 15, ERATO Doi 556, expressed","NA"
"52625","D16Ertd534e","DNA segment, Chr 16, ERATO Doi 534, expressed","NA"
"52626","Cdkn2aipnl","CDKN2A interacting protein N-terminal like","NA"
"52627","D11Ertd546e","DNA segment, Chr 11, ERATO Doi 546, expressed","NA"
"52629","D11Ertd518e","DNA segment, Chr 11, ERATO Doi 518, expressed","NA"
"52632","D11Ertd540e","DNA segment, Chr 11, ERATO Doi 540, expressed","NA"
"52633","Nit2","nitrilase family, member 2","00250"
"52634","D11Ertd506e","DNA segment, Chr 11, ERATO Doi 506, expressed","NA"
"52635","Esyt2","extended synaptotagmin-like protein 2","NA"
"52637","Cisd1","CDGSH iron sulfur domain 1","NA"
"52638","D10Ertd494e","DNA segment, Chr 10, ERATO Doi 494, expressed","NA"
"52639","Wipi1","WD repeat domain, phosphoinositide interacting 1","NA"
"52641","D10Ertd584e","DNA segment, Chr 10, ERATO Doi 584, expressed","NA"
"52643","D18Ertd511e","DNA segment, Chr 18, ERATO Doi 511, expressed","NA"
"52645","D16Ertd519e","DNA segment, Chr 16, ERATO Doi 519, expressed","NA"
"52647","D15Ertd509e","DNA segment, Chr 15, ERATO Doi 509, expressed","NA"
"52648","D10Ertd533e","DNA segment, Chr 10, ERATO Doi 533, expressed","NA"
"52649","D15Ertd489e","DNA segment, Chr 15, ERATO Doi 489, expressed","NA"
"52650","D15Ertd492e","DNA segment, Chr 15, ERATO Doi 492, expressed","NA"
"52653","Nudcd2","NudC domain containing 2","NA"
"52658","D10Ertd638e","DNA segment, Chr 10, ERATO Doi 638, expressed","NA"
"52661","D18Ertd613e","DNA segment, Chr 18, ERATO Doi 613, expressed","NA"
"52662","D18Ertd653e","DNA segment, Chr 18, ERATO Doi 653, expressed","NA"
"52665","Echdc1","enoyl Coenzyme A hydratase domain containing 1","NA"
"52666","Arhgef25","Rho guanine nucleotide exchange factor (GEF) 25","NA"
"52668","Ifi27l1","interferon, alpha-inducible protein 27 like 1","NA"
"52669","D14Ertd611e","DNA segment, Chr 14, ERATO Doi 611, expressed","NA"
